Date,Open,High,Low,Close,Volume,Open Interest
2013-03-15,1561.25,1565.0,1557.0,1557.0,66574.0,946783.0
2013-03-14,1556.5,1563.5,1555.0,1562.25,368150.0,1036882.0
2013-03-13,1553.0,1557.0,1548.0,1556.0,504388.0,1258168.0
2013-03-12,1556.75,1557.0,1547.5,1552.5,794855.0,1569495.0
2013-03-11,1547.25,1557.25,1545.5,1556.0,754879.0,1842055.0
2013-03-08,1542.75,1553.5,1540.25,1549.5,1135710.0,2134086.0
2013-03-07,1539.75,1545.5,1537.5,1542.75,1670257.0,2486972.0
2013-03-06,1539.0,1544.75,1537.0,1539.0,2089206.0,2818916.0
2013-03-05,1526.75,1542.75,1524.5,1537.0,2366293.0,2963953.0
2013-03-04,1514.75,1527.5,1507.0,1525.75,1980276.0,2999850.0
2013-03-01,1512.5,1519.0,1499.5,1516.5,2544889.0,2999850.0
2013-02-28,1516.25,1524.5,1508.75,1513.25,2193202.0,3042309.0
2013-02-27,1493.25,1519.25,1490.0,1515.75,2452639.0,3104677.0
2013-02-26,1485.5,1497.75,1482.75,1492.5,2932756.0,3129679.0
2013-02-25,1515.5,1524.5,1481.75,1487.25,3093507.0,3122471.0
2013-02-22,1502.25,1515.0,1502.0,1514.5,1761451.0,3098934.0
2013-02-21,1507.75,1509.75,1495.0,1501.0,2503581.0,3092934.0
2013-02-20,1528.75,1530.0,1506.5,1507.0,2017382.0,3098220.0
2013-02-19,1516.0,1529.0,1515.25,1528.0,1498174.0,3091729.0
2013-02-18,1516.0,1519.0,1515.5,1518.25,115805.0,3141873.0
2013-02-15,1518.75,1521.75,1511.25,1517.0,1674261.0,3145995.0
2013-02-14,1516.25,1520.75,1510.0,1518.5,1369257.0,3100819.0
2013-02-13,1517.5,1522.0,1513.0,1517.25,1268482.0,3040795.0
2013-02-12,1512.5,1519.0,1508.5,1516.25,1258547.0,3034816.0
2013-02-11,1513.5,1517.0,1509.75,1513.0,1229887.0,3024409.0
2013-02-08,1505.0,1515.0,1503.75,1512.5,1428025.0,3039366.0
2013-02-07,1507.25,1511.0,1494.5,1505.25,1959424.0,3000249.0
2013-02-06,1507.25,1510.25,1499.0,1506.75,1739209.0,2991919.0
2013-02-05,1492.5,1511.0,1492.25,1506.0,1741561.0,2964032.0
2013-02-04,1508.0,1508.5,1490.25,1493.5,1740191.0,2942926.0
2013-02-01,1496.0,1510.5,1495.75,1506.75,1771608.0,2952773.0
2013-01-31,1494.25,1500.0,1491.25,1493.25,1638725.0,2986380.0
2013-01-30,1505.0,1506.0,1493.5,1495.25,1798387.0,2983094.0
2013-01-29,1495.5,1505.75,1491.0,1505.0,1496138.0,2964345.0
2013-01-28,1495.75,1500.0,1491.25,1497.0,1203634.0,2939527.0
2013-01-25,1487.75,1499.25,1486.75,1495.75,1573008.0,2944510.0
2013-01-24,1483.25,1497.75,1482.75,1491.75,1822913.0,2945028.0
2013-01-23,1490.5,1491.25,1484.5,1490.25,1190361.0,2972476.0
2013-01-22,1478.0,1491.5,1475.0,1489.5,1473299.0,2928094.0
2013-01-21,1478.0,1483.75,1478.0,1483.5,124915.0,2853060.0
2013-01-18,1475.5,1481.0,1470.5,1479.0,1447673.0,2873582.0
2013-01-17,1465.0,1480.5,1460.5,1475.75,1740296.0,2855894.0
2013-01-16,1467.0,1469.0,1460.0,1465.5,1230091.0,2811077.0
2013-01-15,1465.0,1468.25,1456.5,1465.25,1323808.0,2830204.0
2013-01-14,1466.75,1471.25,1460.25,1464.25,1168418.0,2797558.0
2013-01-11,1469.75,1471.5,1462.25,1467.25,1122234.0,2775649.0
2013-01-10,1456.5,1470.25,1454.75,1467.0,1536010.0,2772956.0
2013-01-09,1451.5,1459.5,1451.25,1455.75,1186764.0,2777505.0
2013-01-08,1456.75,1457.0,1446.0,1452.25,1366989.0,2788837.0
2013-01-07,1460.25,1460.75,1450.75,1455.75,1189020.0,2764168.0
2013-01-04,1454.0,1463.0,1451.25,1457.75,1509781.0,2754086.0
2013-01-03,1456.0,1460.5,1450.0,1453.5,1598235.0,2768605.0
2013-01-02,1443.0,1458.0,1438.25,1457.0,1939320.0,2765822.0
2012-12-31,1388.25,1425.75,1383.5,1420.0,1478128.0,2755128.0
2012-12-28,1413.25,1416.75,1382.25,1384.0,1061826.0,2781698.0
2012-12-27,1413.25,1418.5,1396.0,1410.75,1467429.0,2781698.0
2012-12-26,1424.0,1425.5,1410.75,1413.5,578176.0,2765655.0
2012-12-24,1424.25,1424.5,1417.5,1419.75,318126.0,2755660.0
2012-12-21,1441.0,1441.25,1391.25,1426.0,2091728.0,2743059.0
2012-12-20,1429.0,1441.25,1427.25,1440.5,1646476.0,2743059.0
2012-12-19,1440.5,1446.0,1428.25,1433.0,1984118.0,2610354.0
2012-12-18,1428.25,1443.5,1425.25,1441.0,2493955.0,2346936.0
2012-12-17,1415.25,1429.0,1409.25,1427.0,2055560.0,1983093.0
2012-12-14,1410.5,1419.25,1405.75,1409.25,1688495.0,1453053.0
2012-12-13,1419.75,1425.25,1409.75,1412.0,967895.0,935496.0
2012-12-12,1425.25,1432.5,1419.5,1421.0,235450.0,474069.0
2012-12-11,1411.0,1428.0,1409.0,1425.25,152847.0,322332.0
2012-12-10,1410.0,1414.75,1404.5,1414.0,66193.0,206554.0
2012-12-07,1406.0,1415.75,1402.25,1409.75,67734.0,171056.0
2012-12-06,1400.25,1407.25,1398.0,1406.75,22954.0,130248.0
2012-12-05,1396.75,1408.25,1390.5,1402.0,30268.0,124602.0
2012-12-04,1399.75,1405.0,1395.25,1399.0,37901.0,108362.0
2012-12-03,1406.75,1417.0,1398.5,1400.75,35790.0,83168.0
2012-11-30,1404.25,1412.5,1403.0,1407.75,6448.0,71983.0
2012-11-29,1398.75,1411.5,1397.5,1409.0,8258.0,71958.0
2012-11-28,1390.0,1402.25,1376.5,1400.5,17717.0,70626.0
2012-11-27,1397.75,1401.0,1389.0,1390.75,6771.0,58553.0
2012-11-26,1395.25,1398.25,1388.75,1396.75,4936.0,56649.0
2012-11-23,1384.0,1400.5,1381.0,1398.75,3695.0,53341.0
2012-11-22,1383.5,1386.75,1383.5,1384.75,892.0,52935.0
2012-11-21,1379.25,1383.0,1370.75,1381.75,4153.0,53455.0
2012-11-20,1374.5,1380.75,1367.75,1379.5,7173.0,53455.0
2012-11-19,1354.25,1379.0,1353.75,1376.0,7227.0,49853.0
2012-11-16,1344.0,1353.5,1333.75,1353.0,8769.0,48984.0
2012-11-15,1347.25,1352.0,1338.5,1344.5,7097.0,44380.0
2012-11-14,1367.25,1374.75,1343.0,1346.0,6660.0,39705.0
2012-11-13,1369.0,1378.75,1360.0,1364.0,2461.0,40873.0
2012-11-12,1369.0,1374.75,1366.25,1371.5,639.0,40124.0
2012-11-09,1369.25,1381.25,1357.0,1369.0,1758.0,39992.0
2012-11-08,1385.0,1390.75,1366.0,1368.5,4032.0,39867.0
2012-11-07,1419.0,1424.0,1377.25,1382.25,3754.0,37703.0
2012-11-06,1403.5,1422.0,1403.5,1418.5,502.0,36592.0
2012-11-05,1395.75,1407.0,1395.75,1405.25,4175.0,36412.0
2012-11-02,1416.25,1424.0,1398.25,1398.75,1145.0,31564.0
2012-11-01,1395.5,1417.75,1392.0,1416.5,964.0,31660.0
2012-10-31,1406.0,1411.0,1394.0,1400.0,4071.0,31455.0
2012-10-30,1392.25,1405.0,1386.75,1404.75,236.0,28042.0
2012-10-29,1399.75,1399.75,1390.5,1395.5,232.0,28014.0
2012-10-26,1402.0,1405.25,1388.75,1400.75,1172.0,28001.0
2012-10-25,1400.0,1409.75,1393.25,1401.5,1027.0,27913.0
2012-10-24,1400.0,1407.5,1395.25,1398.5,905.0,27758.0
2012-10-23,1424.25,1425.5,1395.75,1400.0,826.0,27655.0
